"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT2G22660.1",230.899009628499,-0.565183170109897,0.430171080466971,-1.31385673229443,0.18889442161809,0.71569145910223
"AT2G22660.2",620.393165041044,-0.08826214853056,0.253081895413164,-0.348749357935973,0.727277485578363,0.992112430825974
"AT2G39050.1",1466.0384759882,0.394317633607787,0.0765791824383698,5.1491491689028,2.61670720276576e-07,1.37931515264432e-05
"AT4G21390.1",5447.58819952923,-0.306856811372395,0.145812148188338,-2.10446670723241,0.0353377558108706,0.308781873539257
"AT4G21390.2",64.5283842770126,-1.09009634545896,1.42689238302288,-0.76396535466086,0.44488788891871,0.937864219519778
"AT5G43970.1",162.491573976999,-0.282466479949977,0.319961828616595,-0.882813056705123,0.377337284793664,0.901727622872271
"AT1G11810.1",0.737855840144837,2.01398258707361,3.99424275570249,0.504221378181957,0.61410581919014,NA
"AT5G44840.1",0,NA,NA,NA,NA,NA
"AT4G02670.2",8.06294263561121,1.28680465087864,2.27843009104878,0.564776885599465,0.572225530780251,0.973531723817164
"AT4G02670.1",9.74085638733702,0.418265613810232,1.51636647354589,0.275834121307203,0.782675474966186,0.994811579342181
"AT3G27410.1",0,NA,NA,NA,NA,NA
"AT5G58550.1",327.84772351459,0.19241895047912,0.188869529550827,1.01879297807716,0.308301260067944,0.851479286620912
"AT2G33690.1",10.8041238308992,-0.579035707598828,1.37206462500024,-0.42201780954649,0.673012018122772,0.988883481791523
"AT3G20700.1",0,NA,NA,NA,NA,NA
"AT2G24683.1",2.9434801890665,-1.90073570882044,1.69925314182719,-1.11857124876438,0.263323094889266,0.806265117812156
"AT5G17710.1",21.8444721001681,0.498805008435359,1.47872303761908,0.337321456246799,0.735874586829281,0.992573715722873
"AT5G17710.2",161.088287505716,-0.486514057817685,0.442733449052792,-1.09888705915164,0.271817331911004,0.815695088430188
"AT5G17710.3",14.1994162964105,-0.517985027622921,3.16878387156164,-0.163464928066441,0.870152385043735,0.995192718597623
"AT1G35215.1",0,NA,NA,NA,NA,NA
"AT5G03553.1",0.288819126467737,0.593304835819008,4.07910160549806,0.145449879213432,0.884355685422972,NA
"AT5G49430.1",292.198134398418,-1.06553331767378,1.49513546965241,-0.7126667377649,0.476052003751125,0.951341675170544
"AT5G49430.2",251.865118661084,0.713461904378776,0.542868753584338,1.31424381983321,0.188764166437539,0.71569145910223
"AT5G39850.1",98.1990933275339,-0.353756526780402,0.391493155509942,-0.903608458542819,0.366203054511669,0.894878869502552
"AT5G17410.1",162.0734231561,0.450200512535409,0.389290761398316,1.15646338720782,0.247491667073763,0.786953071876288
"AT5G17410.2",41.8015859932935,-2.17689542975193,2.13257143024221,-1.02078429771738,0.307356645429145,0.851128621696069
"AT4G19930.1",0,NA,NA,NA,NA,NA
"AT1G61970.1",0,NA,NA,NA,NA,NA
"AT1G61970.4",40.5507159416742,-1.70529531814893,2.13383092503905,-0.799170776905729,0.424191394354545,0.928206959247089
"AT1G61970.5",52.2760855601841,-0.278699090793003,2.26593926312453,-0.122994951951493,0.902111095375291,0.996125934379365
"AT1G61970.3",66.7684936755364,-0.260800477701788,1.49878617266403,-0.174007795413689,0.861859335841368,0.995192718597623
"AT1G61970.6",40.3639996592149,1.51212377218532,0.723198208488223,2.09088428931022,0.0365384377671326,0.316636102782713
"AT1G61970.7",3.54850967604256,-5.00095219238501,3.91713009237111,-1.27668779807051,0.201712490994108,0.730761867723015
"AT1G61970.2",12.8278870842112,0.23872299871262,2.23877016723786,0.106631311336059,0.915081477340183,0.996758687552411
"AT1G76110.1",3.148565493038,-0.624204339279573,1.72659114837522,-0.36152411638793,0.717707680070023,0.992112430825974
"AT3G26880.1",0,NA,NA,NA,NA,NA
"AT3G55460.1",773.572416459294,0.153126738146272,0.0956792836557806,1.60041685405135,0.109506138635369,0.582432369825242
"AT2G22800.1",58.0173397582354,-0.886757795768134,0.418608809469088,-2.11834480237716,0.0341458769038892,0.301998564860923
"AT5G45870.1",0.301210077800158,-1.42594645973255,4.02784051916463,-0.354022571883827,0.723321967374743,NA
"AT1G34760.1",2.02893086544548,-4.19413724843441,3.92487466371672,-1.06860412313465,0.28524808987491,NA
"AT1G34760.2",12.3588975646555,0.525643791774979,0.978931222409985,0.53695681549611,0.591297444139255,0.97750069336008
"AT1G08250.1",0.216550290871337,1.54547294107226,4.0804728567969,0.378748491978803,0.704874639962991,NA
"AT1G47885.1",0,NA,NA,NA,NA,NA
"AT5G25000.1",0,NA,NA,NA,NA,NA
"AT3G60010.1",4.31273522462965,-0.354891761386239,1.65899205489214,-0.213920109104628,0.830609358405229,0.995192718597623
"AT2G37770.2",4.25007356362987,1.30789073147622,3.28331784308514,0.398344234089524,0.690376458453314,0.989975173933236
"AT2G37770.1",1.27372010986613,-0.201547947903879,3.87430544255242,-0.0520216980546319,0.958511404273146,NA
"AT5G27620.2",0,NA,NA,NA,NA,NA
"AT5G27620.3",0,NA,NA,NA,NA,NA
"AT5G27620.1",141.424731647648,-0.326858498119657,0.342816642942894,-0.953449912214747,0.340362162660496,0.876578699151014
"AT3G02800.1",1933.28185257218,0.210373760440799,0.119457773177097,1.76107217509336,0.0782261878173266,0.489955775737157
"AT4G14100.1",0.782658819678505,-1.41541177817222,2.59507479486689,-0.545422344269975,0.585463076216454,NA
"AT5G13110.1",482.054630648556,0.810070645983892,0.188531457131186,4.2967399621816,1.73328321959617e-05,0.00059653540183486
"AT1G54775.1",0,NA,NA,NA,NA,NA
"AT1G21460.1",70.9053061218667,-0.29283182964208,0.433975737890462,-0.674765439804362,0.499824800894157,0.955287972931746
"AT1G21460.2",33.9017395431265,-0.00440446470138004,1.47889203530932,-0.0029782192318446,0.997623728369064,0.99967184999232
"AT5G65780.1",501.105111911485,-0.362395817563732,0.147967462301879,-2.44915883482804,0.0143190288619071,0.165877917584083
"AT5G65780.2",0,NA,NA,NA,NA,NA
"AT2G02720.1",9.10833142791718,-0.70041937817794,1.34385068963489,-0.521203273235836,0.602225174191244,0.979622273320377
"AT2G24050.1",613.256721912269,-0.179636603700238,0.0998488084997455,-1.79908610227127,0.0720050617033545,0.467341423506139
"AT3G60380.1",153.284612148302,0.0528330047758167,0.175517325391378,0.301013046193626,0.763404546214059,0.994811579342181
"AT4G15563.8",501.539689746691,0.524535868354981,0.216181955964257,2.42636285722989,0.0152510132556781,0.172948316430171
"AT4G15563.1",45.0883334116156,-1.62624631962668,2.15887913627044,-0.753282706893953,0.4512800482827,0.939983588148512
"AT4G15563.10",52.3539663012492,-0.551549814418993,0.511019919128735,-1.07931177195472,0.280448766844499,0.824101105631217
"AT4G15563.7",75.9679637463381,-0.738376004142298,1.45854831545472,-0.506240346184281,0.612687934792654,0.980216433024491
"AT4G15563.5",6.9316590352257,1.06451536879225,3.75399189380406,0.283568904490505,0.776740769890376,0.994811579342181
"AT4G15563.3",27.0254542372214,0.514417276519078,2.28349940875782,0.225275852731186,0.821764683616352,0.995192718597623
"AT4G15563.9",510.397897399423,0.325871693397072,0.511951264871082,0.636528739662617,0.524431854999416,0.962345388196265
"AT4G15563.6",365.815852756969,0.313803845529953,0.612775747977733,0.512102260191532,0.608579442791623,0.980216433024491
"AT4G15563.2",4.69800640995806,5.9899690912041,3.91814614554621,1.52877633163657,0.126319901786012,0.618846318215593
"AT4G15563.4",0,NA,NA,NA,NA,NA
"AT1G49450.1",1554.30052328529,1.45275285678201,0.119412533287123,12.1658323191999,4.72603452165087e-34,1.90208989394913e-31
"AT1G20360.1",0.171617327155344,-0.395394427254803,4.07807121369329,-0.0969562340959504,0.92276115076738,NA
"AT4G27750.1",232.865132597667,0.137907548215872,0.158590288124878,0.869583817814116,0.38452788431021,0.906845368968171
"AT3G02975.1",0.186137718772303,-0.932923208416066,4.06039221624708,-0.229761845341715,0.818276834567649,NA
"AT1G53541.1",0,NA,NA,NA,NA,NA
"AT5G57180.4",2.88665770951964,-1.23807845688426,3.18743868210823,-0.388424242898806,0.697702106601162,0.990553995137191
"AT5G57180.1",0.451815116700237,-2.01629497279323,3.98776804633067,-0.505619923066618,0.613123492666476,NA
"AT5G57180.2",5.71857986711112,1.02977767236375,2.19615574114943,0.468900111712833,0.639141036456585,0.984936139169851
"AT5G57180.3",1.88779059870879,-4.08297251889494,3.9263203252084,-1.03989796570615,0.298387307698834,NA
"AT3G14240.1",290.808060090887,0.168516875010955,0.240576819963796,0.700470124413129,0.483633756366708,0.951813837935929
"AT3G26360.1",76.9500368381283,-0.0629310690823515,0.364363041650387,-0.172715291861942,0.862875223268344,0.995192718597623
"AT3G26360.2",20.1783217555336,-0.276419066864953,1.44617719097463,-0.19113775863016,0.848417665831909,0.995192718597623
"AT1G34260.4",104.073730261432,3.34320318574274,2.48000262596071,1.34806437329785,0.177637678910779,0.703963959916947
"AT1G34260.3",136.890541535895,-1.75283379159981,1.55872098634995,-1.12453338791853,0.260786814578559,0.802800047397869
"AT1G34260.1",58.9010838014531,-1.22688961233968,1.41733716112144,-0.865630032143468,0.386693080802162,0.908022617905921
"AT1G34260.2",1014.38165560067,-0.46988316240676,0.236264761671327,-1.98879917209331,0.0467233742125874,0.366240403767781
"AT1G07340.1",1.03781849064069,2.56390668145887,3.96594736795343,0.646480258960658,0.517968377790773,NA
"AT3G28590.1",0.623432443855582,-2.48007067160282,3.96573758241299,-0.625374377417528,0.531725374735602,NA
"AT3G17720.1",3.48005815875487,-1.62071299866392,2.02405188213823,-0.800727003574522,0.423289706080919,0.927360925073856
"AT1G65350.1",0,NA,NA,NA,NA,NA
"AT1G02205.2",0,NA,NA,NA,NA,NA
"AT1G02205.4",0,NA,NA,NA,NA,NA
"AT1G02205.5",0.514851981466033,-2.18953167021297,3.97872191877749,-0.550310304391851,0.582106557772245,NA
"AT1G02205.1",0.651482015703061,-2.58339494365351,3.96170263396954,-0.652092088260799,0.514341767653225,NA
"AT1G02205.3",6.83667564181479,1.39174809020302,1.12159222387571,1.24086816988957,0.2146544530144,0.749187018793842
"AT1G69750.5",298.287192014035,-0.444734288103591,0.252662216021051,-1.76019309537971,0.0783750722904674,0.490425768400319
"AT1G69750.2",10.2595783510139,-0.993040149696896,1.44812263829027,-0.685743129372892,0.492875104349706,0.953679079397874
"AT1G69750.4",5.32889783798914,-0.268896649955803,3.38872622801734,-0.0793503611276168,0.936753950161735,0.998267589300718
"AT1G69750.3",0,NA,NA,NA,NA,NA
"AT1G69750.1",2.65021328277919,2.98081599665265,3.8747999808613,0.769282546550974,0.441725596085437,0.937098243120634
"AT3G45285.1",0,NA,NA,NA,NA,NA
"AT2G35540.1",174.996447297142,-0.0748128197046632,0.272114407416322,-0.274931490820341,0.783368872886911,0.994811579342181
"AT1G63440.1",434.172381564276,-0.456368505862365,0.186580976364293,-2.44595410933707,0.0144469387678621,0.166913129094414
"AT3G46560.1",100.300391529802,-0.129646444013826,0.232997372829663,-0.556428780459283,0.577917768662568,0.974255500219112
"AT1G65520.1",81.5203751234847,-0.20354835788502,0.294485412663504,-0.691200138044211,0.489439777146814,0.95332742980818
"AT5G55770.1",1.64245036680874,-1.51043460419839,2.32246381118293,-0.650358725473124,0.515460531804429,NA
"AT5G46115.1",0.171617327155344,-0.395394427254803,4.07807121369329,-0.0969562340959504,0.92276115076738,NA
"AT5G55910.1",451.277943653886,0.153556168556582,0.130446896408868,1.17715463367776,0.239133792173584,0.778455169164137
"AT5G55910.2",3.07865590524637,-4.79131145333626,2.26412679976122,-2.1161851243674,0.0343290658809706,0.302835828723054
"AT3G54070.1",0.195750267081586,1.54547294107226,4.0804728567969,0.378748491978803,0.704874639962991,NA
"AT1G67730.1",230.16425053947,-0.293947983962451,0.264534794783047,-1.11118835691738,0.266487281801401,0.809782369019891
"AT1G29960.1",29.6892355370114,1.40890160065001,1.51329296374659,0.931017082879889,0.351844727613582,0.88376079106733
"AT1G29960.2",9.83957744913439,-6.47325642859292,3.55160677157231,-1.82262757251338,0.0683598166617251,0.456043160685963
"AT4G26350.1",0.0930688593861516,-0.368469528052863,4.07910184898451,-0.0903310438655984,0.9280241515466,NA
"AT4G13572.1",0.150605038900079,-0.395394427254803,4.07807121369329,-0.0969562340959503,0.92276115076738,NA
"AT1G10000.1",0.851594739138415,-2.93327174619439,3.31726493662817,-0.884244039059452,0.376564489857997,NA
"AT2G41970.2",0,NA,NA,NA,NA,NA
"AT2G41970.1",0.279206578158455,-1.39222536666178,4.03064149765054,-0.34541036891356,0.729785883061348,NA
"AT4G35090.3",1.37293861724275,-3.62079280303096,3.93366944187224,-0.920461888456909,0.35733144026069,NA
"AT4G35090.1",254.029277188545,0.142214375221445,1.56509814466136,0.0908661068358857,0.927598981573347,0.997247530604325
"AT4G35090.2",123.441567376902,-0.152359180912242,1.55792866398779,-0.0977959931247759,0.922094289156308,0.997047717446352
"AT5G42670.1",336.492490810457,0.0342873739705397,0.192819119980346,0.177821442054266,0.858863207391662,0.995192718597623
"AT5G62865.1",2364.92701488002,0.150362552509402,0.0846943393035255,1.77535539855309,0.075839223520566,0.482005252496733
"AT4G30430.1",11691.6597030823,0.13732140917905,0.0328051436206346,4.18597189413535,2.83948485097824e-05,0.000923372402585223
"AT4G20040.1",30.4988322148615,-1.3294607083353,0.44995591455458,-2.95464658943612,0.00313027404087478,0.0506559484098042
"AT5G53210.1",0,NA,NA,NA,NA,NA
"AT5G53210.2",0,NA,NA,NA,NA,NA
"AT4G27657.1",864.092970980429,1.01976810614487,0.120509387661979,8.46214660890366,2.62500221722279e-17,4.53542049753494e-15
"AT1G21630.2",51.0594812116504,4.43514499156718,2.80523492885949,1.58102444324346,0.113872448946258,0.593769258253182
"AT1G21630.3",194.507711777814,1.3331152108314,1.23842921630453,1.07645652515321,0.281723134205743,0.825594947215537
"AT1G21630.1",1006.20745372812,-0.386126797495018,0.329866061561146,-1.17055630296615,0.241777170312552,0.78222025689355
"AT1G21630.4",0,NA,NA,NA,NA,NA
"AT5G65550.1",64.0940785933381,-0.183163004294476,1.07778562893854,-0.169943817561257,0.865054320867306,0.995192718597623
"AT2G07656.1",0,NA,NA,NA,NA,NA
"AT1G21651.1",231.364258144926,-0.105182167176037,0.233019875787944,-0.451387105157314,0.651710575367617,0.986600164868693
"AT5G51070.1",2408.69046769726,0.219682863898038,0.0888166398977192,2.47344263587345,0.0133818285413696,0.158570264773209
"AT4G25450.3",226.921814283832,0.3790787041698,1.13988445723444,0.332558885037797,0.739467283354213,0.993056188786599
"AT4G25450.1",273.352585783927,1.02343438164548,0.49970456260644,2.04807892148769,0.0405522669192534,0.338131394292087
"AT4G25450.2",37.9861058382125,0.354727287659046,0.977501560502409,0.362891786563211,0.716685722504631,0.992112430825974
"AT4G07455.1",12.7179587107689,0.237927052785376,0.708886295422856,0.335635001440464,0.737146126265457,0.992573715722873
"AT2G13463.1",0.322222366055423,-1.51089362568008,4.02105679727083,-0.375745407701169,0.707106176877842,NA
"AT5G36100.1",0,NA,NA,NA,NA,NA
"AT5G36100.2",0,NA,NA,NA,NA,NA
"AT5G06560.1",786.362582529278,-0.428664884689675,0.212752839152704,-2.01484918554718,0.0439204536334035,0.353834310685243
"AT1G02060.1",77.3926534964964,0.444996084433905,0.600781932185074,0.740694852149485,0.458878481349898,0.943773147681968
"AT2G36530.1",3399.43781563249,0.029416370704531,0.0690139137793225,0.426238262600092,0.669934239149906,0.988807839201143
"AT2G36530.2",7.00053255137558,-5.98241029127484,3.68059660975155,-1.62539145839149,0.104079174758365,0.568777726594836
"AT1G17510.1",69.0836139812276,-0.189089696854342,0.282335118820747,-0.669734950593921,0.50302676737044,0.95684836760209
"AT2G16750.1",23.8436202080171,-1.11962671145069,1.37611219865134,-0.813615861081663,0.41586504859578,0.923701039683821
"AT2G16750.2",2.69394206137906,-4.60658322567742,3.92038189374302,-1.17503430801718,0.239980990302984,0.779135397007222
"AT1G68180.1",0.649650872614011,3.1257643806752,3.98887763741996,0.783620021670298,0.43326310406989,NA
"AT3G03310.1",1638.39624207255,-0.197298931231851,0.0986813757440107,-1.99935326949296,0.0455701442858231,0.360938918917221
"AT2G43040.1",7.06254180417782,0.816864525753225,3.75244253538,0.217688750207737,0.827671629523595,0.995192718597623
"AT2G43040.2",16.1626164392361,0.448630689512001,1.68015275989281,0.267017797560635,0.789455457975387,0.994811579342181
"AT4G06746.1",293.332851168036,1.05451189573247,0.181424493619498,5.81240093161896,6.1583129550597e-09,4.36181958990875e-07
"AT3G60400.1",467.341298121831,-0.112374544585734,0.118949578236511,-0.944724195341799,0.344799701212397,0.878783211570542
"AT1G48910.1",0,NA,NA,NA,NA,NA
"AT1G57760.1",0,NA,NA,NA,NA,NA
"AT5G58580.1",1.38109709640373,-0.35074560211728,1.85608259025223,-0.188970902458395,0.850115622355036,NA
"AT1G70860.2",7.23988653494099,-0.612353143024762,1.35739449653957,-0.451123932346745,0.65190022982371,0.986600164868693
"AT1G70860.1",0,NA,NA,NA,NA,NA
"AT2G45750.1",340.690524373473,0.0628168406928622,0.162912873477843,0.38558549334903,0.699803678596156,0.990867271688637
"AT5G14120.1",161.109960045441,0.585848930884017,0.190743839352528,3.07139110166103,0.00213063867976381,0.0367941187454417
"AT1G53390.1",679.942736016833,-0.293903615031209,0.231839753086606,-1.26770155298353,0.20490455000552,0.735317807163416
"AT3G51700.1",0.0930688593861516,-0.368469528052863,4.07910184898451,-0.0903310438655984,0.9280241515466,NA
"AT1G75790.1",0,NA,NA,NA,NA,NA
"AT3G21371.1",0,NA,NA,NA,NA,NA
"AT3G60450.2",97.1533335533232,-1.12613816530632,1.48288142132531,-0.7594256351933,0.447597983383697,0.938209703501406
"AT3G60450.1",430.200959425316,-0.427970998088551,0.234531891301879,-1.8247880734381,0.0680330163322029,0.454749802408101
"AT2G43560.2",0,NA,NA,NA,NA,NA
"AT2G43560.1",6.17208359113387,-0.386944135549154,1.07459473434452,-0.360083781524561,0.718784480907805,0.992112430825974
"AT4G30490.1",4262.03216252532,1.30713602322269,0.105258262027431,12.4183698081775,2.07751658664967e-35,9.1117746704212e-33
"AT5G62230.2",0,NA,NA,NA,NA,NA
"AT5G62230.1",0.186137718772303,-0.932923208416066,4.06039221624708,-0.229761845341715,0.818276834567649,NA
"AT5G58150.1",125.54546685718,-1.44035794765621,0.467152989660633,-3.0832681788092,0.00204740557983224,0.0356265233398072
"AT2G09840.1",0,NA,NA,NA,NA,NA
"AT2G44010.1",347.993658792133,-0.732752541722086,0.178987998218384,-4.09386410829653,4.2424301388501e-05,0.00131819741189884
"AT3G17790.1",1365.78404724994,0.443734401544582,0.0970294657738971,4.57319225665525,4.8034899968775e-06,0.000189099416332772
"AT2G44860.1",403.751543336446,0.0122683871884912,0.267852797642766,0.0458027218549104,0.963467489362971,0.998544933255957
"AT2G44860.2",43.5215957081751,-1.67494419893554,2.12828046760969,-0.786994113053481,0.43128531233126,0.932337606579239
"AT1G18460.1",688.506867970253,1.63596215506124,0.141303473719587,11.5776499472883,5.34924161038045e-31,1.90622453636578e-28
"AT3G63480.2",42.7703053250561,-0.832607642619712,1.51005436925765,-0.551375936900223,0.581375992668754,0.97557228050821
"AT3G63480.1",43.2365807223873,0.115590516727703,1.48446030606064,0.0778670310386741,0.937933825176258,0.998323402911105
"AT5G14010.1",0.186137718772303,-0.932923208416066,4.06039221624708,-0.229761845341715,0.818276834567649,NA
"AT1G04970.1",265.168102500223,0.160909314259774,1.5442752739272,0.104197300168234,0.917012776464991,0.996758687552411
"AT1G04970.3",54.4905959638662,-0.447140509426038,1.4991988538898,-0.298252969088052,0.765510096823145,0.994811579342181
"AT1G04970.2",344.451724910594,-0.440196243601429,1.53951233386227,-0.285932261742315,0.774930003530918,0.994811579342181
"AT2G23170.1",3331.44025971778,0.776456509596035,0.231335956241687,3.35640218758227,0.000789636466557743,0.0162243024149792
"AT5G66470.1",11.5281264944846,-0.141744155610665,2.33156766849737,-0.0607934985228267,0.951523668173134,0.998544933255957
"AT5G66470.2",60.465656063705,0.0569619991901186,0.34522419593499,0.165000019873593,0.868943966413685,0.995192718597623
"AT5G21170.2",122.82229881555,0.738757574702457,0.353442006707336,2.09018045586804,0.0366015924914375,0.316886943895337
"AT5G21170.3",3.83366276388541,-5.11047871692754,3.91637329251708,-1.30490081900313,0.191926622328985,0.718124220701584
"AT5G21170.1",105.117840654949,-0.951450866694868,0.660342844464001,-1.44084375967935,0.149628827630333,0.663659042296601
"AT3G56020.1",100.948534199793,-0.419815178221053,0.544192840268546,-0.771445611107055,0.440442848724778,0.937098243120634
"AT1G07860.1",6.57399656874857,1.5537770103944,1.73341962176065,0.896365191029864,0.370057751910189,0.897617696474118
"AT2G39180.1",157.611487167094,-0.597918978915644,0.217757155218487,-2.74580634705538,0.00603623822692976,0.085436371428741
"AT4G09620.2",29.4438324165558,1.10968052394753,0.584050040881615,1.89997508136885,0.0574363898219888,0.413851338138959
"AT4G09620.3",35.88050032723,-0.0686979058629398,1.01549195508936,-0.0676498770065538,0.946064350199967,0.998544933255957
"AT4G09620.1",34.9913424403036,-0.8920367444026,1.4715242239546,-0.606199157228499,0.544382512362002,0.967898017145892
"AT2G19550.1",22.6065065186017,-1.05852072881314,1.35248757530854,-0.782647285001245,0.43383426606863,0.933269456606577
"AT5G49990.4",283.905284097938,0.781955557487366,0.333653157760008,2.3436180335803,0.019097718382077,0.203005868159578
"AT5G49990.1",39.6854326425934,-0.986689575672885,2.23803505200119,-0.440873155579318,0.659304828680302,0.987827042450999
"AT5G49990.3",43.5317803128421,-0.633573863100535,1.45091981683733,-0.43667048705805,0.662350335660463,0.987827042450999
"AT5G49990.2",24.4218560290023,0.338676645181502,3.18610083033273,0.106298156655053,0.915345794081749,0.996758687552411
"AT2G14580.1",0,NA,NA,NA,NA,NA
"AT4G09731.1",0,NA,NA,NA,NA,NA
"AT1G05040.2",0,NA,NA,NA,NA,NA
"AT1G05040.1",1.13491318035428,-2.12086185644384,3.41295252737834,-0.62141557476423,0.534326227088347,NA
"AT5G44490.2",2.33083685124914,-1.38398558322784,3.22952253458352,-0.428541856700907,0.668256666510869,NA
"AT5G44490.1",1.29513076756365,-1.19590573524615,3.90634016664402,-0.306144801586382,0.759494397716645,NA
"AT2G28070.1",121.665547332481,0.877419488419713,0.60570555388931,1.44859079264784,0.147451894012318,0.659561884696836
"AT2G28070.2",43.2465969297888,-0.143248166573789,1.14361990921698,-0.125258545622793,0.90031886944694,0.996125934379365
"AT3G30380.1",12.2588657405616,0.431779674634671,3.74029442887858,0.115440022929994,0.908096357284997,0.996406965896457
"AT3G30380.2",261.12234253201,-0.0846017530285961,0.195023819873948,-0.433802153415299,0.664432117730061,0.988475256196146
"AT3G63300.1",113.378475330753,0.195522892055199,0.435616297474783,0.448842004279047,0.653545635339134,0.987273522253457
"AT3G63300.2",83.7139342865819,-1.16347428733943,1.44132098446516,-0.807227744464688,0.419535283990955,0.925162529163607
"AT1G18190.1",395.042008198397,-0.215642909277296,0.189186857991643,-1.13984085134931,0.25435261094784,0.79508432205095
"AT1G58290.1",3220.58995083236,-0.212208576959787,0.10817776324142,-1.96166541626675,0.0498014507433638,0.380546712068456
"AT4G22810.1",46.4660890674569,-0.0273978310510426,0.460567786180846,-0.0594870763286181,0.952564158843971,0.998544933255957
"AT3G20320.2",143.123546392742,-0.746803635438788,1.52980916635393,-0.488167839403577,0.625430962414719,0.981935000145488
"AT3G20320.3",23.6446330376744,-1.17815058516662,3.17703542459782,-0.370833317137394,0.710761684383374,0.992112430825974
"AT3G20320.1",216.802189505573,1.02490622679071,0.567608522756734,1.80565686683667,0.0709719540426175,0.463681936565287
"AT5G26190.1",2.30986851444622,-2.2855024697811,2.06587743435256,-1.10631077709475,0.268592028722446,NA
"AT5G37420.1",59.7903425050203,-0.851045712999287,0.60779148524098,-1.40022644881552,0.161445518001536,0.683682426095006
"AT5G62065.1",0.264686186541496,-1.24871436839411,4.04328843831291,-0.308836331477539,0.757446030667133,NA
"AT4G34360.1",181.567936839671,-0.216895816669913,0.39196661264843,-0.553352784831331,0.580021862965111,0.975090752092123
"AT1G32730.1",81.7407396879118,0.414233256023569,0.367318843357612,1.1277212250728,0.259437670892641,0.800808690899328
"AT3G49230.1",27.3324808101522,0.513687748366953,0.582367290010843,0.882068339307637,0.377739852244958,0.901727622872271
"AT1G02100.1",471.483542979634,-0.0980096111974711,0.477420512736245,-0.205289903937616,0.837345631572688,0.995192718597623
"AT1G02100.2",116.111299619216,0.960398263268509,0.375330692521512,2.55880556108122,0.0105032469607444,0.13156941725634
"AT1G02100.3",938.108999144002,0.181488324130106,0.285861548642749,0.634881903466209,0.525505440457998,0.962675083167426
"AT4G00330.2",1707.58739994777,-0.405110591961709,2.08065242096111,-0.194703636167437,0.845624965142669,0.995192718597623
"AT4G00330.1",4887.46973573201,0.0501961053656238,0.194702792973905,0.257808861387784,0.796554425221537,0.994811579342181
"AT2G04500.1",175.964571953807,-0.370559079201385,0.326424658168394,-1.13520553649542,0.256289210309393,0.796914550507573
"AT1G62270.1",0.0930688593861516,-0.368469528052863,4.07910184898451,-0.0903310438655984,0.9280241515466,NA
"AT1G02940.2",0.980196278396791,-3.14672383945735,3.9440647423103,-0.79783777525267,0.424964636799762,NA
"AT1G02940.1",0,NA,NA,NA,NA,NA
"AT1G02940.3",0,NA,NA,NA,NA,NA
"AT1G02940.4",1.86012185324884,1.06905228637431,3.41933459058971,0.312649218159705,0.754547180611932,NA
"AT1G68130.2",3.80534505568686,-0.093125894680344,2.22401882353821,-0.0418727996790014,0.966600100085567,0.998544933255957
"AT1G68130.1",1.35544535010071,-3.60869924125303,3.93389480920391,-0.917334960967934,0.358967142663078,NA
"AT1G72130.3",50.5633447683869,-0.655060053462949,0.483941673438382,-1.35359298323862,0.175866266756654,0.701956360288843
"AT1G72130.1",161.108769035877,-0.382721452747118,0.276645034501594,-1.38343872116351,0.166530384639942,0.689543023303368
"AT1G72130.2",47.5437911628541,-0.634134941272417,1.54231798485098,-0.41115706845219,0.680957366051743,0.989173077527995
"AT1G74540.1",19.1749596812116,-0.383910024798097,0.94836484982715,-0.404812583330212,0.685615278573573,0.989368723033988
"AT5G45000.1",100.663705207763,-0.699057225484794,0.286212736524095,-2.44243926379546,0.0145883841070733,0.167980013565459
"AT4G04760.2",2.94916271712293,-4.73929566577952,3.91918749853138,-1.20925463952808,0.226565031825365,0.766039705351428
"AT4G04760.1",0,NA,NA,NA,NA,NA
"AT4G04760.3",1.65916544566409,-1.59208982371675,2.56405244166597,-0.62092716897877,0.534647544126188,NA
"AT5G01340.1",68.0654665467313,-0.184225139525885,0.378795413485016,-0.486344694174002,0.626722795704886,0.982478019649933
"AT3G58750.1",644.055570940266,0.327683667191748,0.132070597195698,2.48112505091649,0.013096841732417,0.155852853176148
"AT1G43160.1",3007.40090644639,0.262759786754932,0.166489665550718,1.57823481647205,0.114511674480345,0.595064457593498
"AT3G20600.1",485.024314886318,-0.108473441644218,0.189124573689109,-0.57355551173657,0.566268624208841,0.973108701668361
"AT1G50120.2",8.12538573433378,1.74078849293878,3.75441145156679,0.463664815483215,0.642887909041952,0.985331303845297
"AT1G50120.1",211.718491198458,-0.208183800466265,0.2364297567567,-0.880531297422506,0.37857155817996,0.902315404816864
"AT3G19450.1",166.885421211478,-0.545818845855006,0.443622298501858,-1.23036837349762,0.218559190969473,0.753265154449493
"AT2G02061.2",18.4215142178207,-0.452114472904995,0.661120671951807,-0.683860741444116,0.494063106307976,0.954208709241566
"AT2G02061.1",1.67935483554608,-0.660367831001542,3.8477846177305,-0.17162286785975,0.863734028248032,NA
"AT2G45100.1",327.00714842428,0.361033363775365,0.274782287319725,1.31388877826496,0.188883635614929,0.71569145910223
"AT2G45100.2",85.5462611098768,-0.483540976752894,1.50067581018246,-0.322215480166968,0.747289457892059,0.993056188786599
